pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source,x_mni,y_mni,z_mni,region_assigned
29343693,con_real_activation,verum_gt_rest,"Insula (a,m,pIns)",R,46.0,0.0,2.0,MNI space,Peak (z-score),5.47,43523,activation,table,46.0,0.0,2.0,Cort_Central Opercular Cortex
29343693,con_real_activation,verum_gt_rest,Inferior Temporal Gyrus,R,46.0,-6.0,-20.0,MNI space,Peak (z-score),5.36,43523,activation,table,46.0,-6.0,-20.0,unassigned
29343693,con_real_activation,verum_gt_rest,Cingulate Gyrus (MCC),L,-16.0,-24.0,36.0,MNI space,Peak (z-score),4.97,43523,activation,table,-16.0,-24.0,36.0,unassigned
29343693,con_real_activation,verum_gt_rest,Ventrolateral Prefrontal Cortex (BA 47),L,-32.0,26.0,-2.0,MNI space,Peak (z-score),4.96,43523,activation,table,-32.0,26.0,-2.0,Cort_Frontal Orbital Cortex
29343693,con_real_activation,verum_gt_rest,Postcentral Gyrus (SI),L,-40.0,-42.0,62.0,MNI space,Peak (z-score),4.88,43523,activation,table,-40.0,-42.0,62.0,Cort_Superior Parietal Lobule
29343693,con_real_activation,verum_gt_rest,Cingulate Gyrus (MCC),R,14.0,-24.0,42.0,MNI space,Peak (z-score),4.62,43523,activation,table,14.0,-24.0,42.0,Cort_Precentral Gyrus
29343693,con_real_activation,verum_gt_rest,Thalamus,R,8.0,-24.0,-2.0,MNI space,Peak (z-score),4.27,43523,activation,table,8.0,-24.0,-2.0,Sub_Right Thalamus
29343693,con_real_activation,verum_gt_rest,Ventrolateral Prefrontal Cortex (BA 47),R,42.0,46.0,2.0,MNI space,Peak (z-score),4.08,43523,activation,table,42.0,46.0,2.0,Cort_Frontal Pole
29343693,con_real_activation,verum_gt_rest,Lingual Gyrus,R,4.0,-74.0,-6.0,MNI space,Peak (z-score),3.54,43523,activation,table,4.0,-74.0,-6.0,Cort_Lingual Gyrus
29343693,con_real_activation,verum_gt_rest,Cerebellar Tonsil,R,32.0,-54.0,-30.0,MNI space,Peak (z-score),4.63,1389,activation,table,32.0,-54.0,-30.0,unassigned
29343693,con_real_activation,verum_gt_rest,Inferior Semi-Lunar Lobule,R,16.0,-68.0,-58.0,MNI space,Peak (z-score),4.69,422,activation,table,16.0,-68.0,-58.0,unassigned
29343693,con_real_deactivation,deactivation,Parahippocampal Gyrus,L,-26.0,-14.0,-24.0,MNI space,Peak (z-score),-5.33,14626,deactivation,table,-26.0,-14.0,-24.0,Sub_Left Hippocampus
29343693,con_real_deactivation,deactivation,Posterior Cingulate Gyrus(PCC/RSC),L,-8.0,-60.0,14.0,MNI space,Peak (z-score),-4.91,14626,deactivation,table,-8.0,-60.0,14.0,Cort_Precuneous Cortex
29343693,con_real_deactivation,deactivation,Superior Temporal Gyrus,R,60.0,-60.0,26.0,MNI space,Peak (z-score),-4.68,14626,deactivation,table,60.0,-60.0,26.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_real_deactivation,deactivation,Superior Parietal Lobule,L,-40.0,-72.0,50.0,MNI space,Peak (z-score),4.64,14626,deactivation,table,-40.0,-72.0,50.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_real_deactivation,deactivation,Fusiform Gyrus,L,-30.0,-39.0,-21.0,MNI space,Peak (z-score),-4.48,14626,deactivation,table,-30.0,-39.0,-21.0,"Cort_Temporal Fusiform Cortex, posterior division"
29343693,con_real_deactivation,deactivation,Precuneus,R,26.0,-56.0,34.0,MNI space,Peak (z-score),-3.98,14626,deactivation,table,26.0,-56.0,34.0,unassigned
29343693,con_real_deactivation,deactivation,Middle Temporal Gyrus,L,-49.0,2.0,-41.0,MNI space,Peak (z-score),-3.98,14626,deactivation,table,-49.0,2.0,-41.0,Cort_Temporal Pole
29343693,con_real_deactivation,deactivation,Inferior Parietal Lobule,L,-45.0,-69.0,49.0,MNI space,Peak (z-score),-3.84,14626,deactivation,table,-45.0,-69.0,49.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_real_deactivation,deactivation,Inferior Parietal Lobule,R,55.0,-51.0,47.0,MNI space,Peak (z-score),-3.74,14626,deactivation,table,55.0,-51.0,47.0,Cort_Angular Gyrus
29343693,con_real_deactivation,deactivation,Posterior Cingulate Gyrus(PCC/RSC),R,5.0,-53.0,35.0,MNI space,Peak (z-score),-3.49,14626,deactivation,table,5.0,-53.0,35.0,Cort_Precuneous Cortex
29343693,con_real_deactivation,deactivation,Thalamus,L,-24.0,-28.0,8.0,MNI space,Peak (z-score),-3.48,14626,deactivation,table,-24.0,-28.0,8.0,unassigned
29343693,con_real_deactivation,deactivation,"Middle Frontal Gyrus (dlPFC, BA 8)",L,-26.0,28.0,58.0,MNI space,Peak (z-score),-4.60,4119,deactivation,table,-26.0,28.0,58.0,unassigned
29343693,con_real_deactivation,deactivation,Medial Frontal Gyrus (vmPFC),L,-4.0,60.0,0.0,MNI space,Peak (z-score),-4.36,4119,deactivation,table,-4.0,60.0,0.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Medial Frontal Gyrus (dmPFC),L,-2.0,58.0,24.0,MNI space,Peak (z-score),-4.22,4119,deactivation,table,-2.0,58.0,24.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,"Superior Frontal Gyrus (dlPFC, BA 10)",L,-22.0,64.0,14.0,MNI space,Peak (z-score),-3.75,4119,deactivation,table,-22.0,64.0,14.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Medial Frontal Gyrus (vmPFC),R,5.0,65.0,6.0,MNI space,Peak (z-score),-4.06,4119,deactivation,table,5.0,65.0,6.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Medial Frontal Gyrus (dmPFC),R,5.0,51.0,30.0,MNI space,Peak (z-score),-2.07,4119,deactivation,table,5.0,51.0,30.0,Cort_Superior Frontal Gyrus
29343693,con_real_deactivation,deactivation,"Superior Frontal Gyrus (dlPFC, BA 10)",R,20.0,60.0,32.0,MNI space,Peak (z-score),-4.50,931,deactivation,table,20.0,60.0,32.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,"Middle Frontal Gyrus (dlPFC, BA 8)",R,33.0,40.0,42.0,MNI space,Peak (z-score),-3.52,931,deactivation,table,33.0,40.0,42.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Middle Frontal Gyrus (vlPFC),L,-42.0,40.0,-14.0,MNI space,Peak (z-score),-4.04,804,deactivation,table,-42.0,40.0,-14.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Middle Frontal Gyrus (vlPFC),L,-36.0,50.0,-2.0,MNI space,Peak (z-score),-3.54,804,deactivation,table,-36.0,50.0,-2.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Fusiform Gyrus,L,-42.0,-66.0,-18.0,MNI space,Peak (z-score),-3.34,118,deactivation,table,-42.0,-66.0,-18.0,Cort_Occipital Fusiform Gyrus
29343693,con_real_deactivation,deactivation,Superior Frontal Gyrus,L,-2.0,28.0,64.0,MNI space,Peak (z-score),-3.57,80,deactivation,table,-2.0,28.0,64.0,unassigned
29343693,con_real_deactivation,deactivation,Superior Frontal Gyrus (vlPFC),L,-30.0,60.0,-14.0,MNI space,Peak (z-score),-2.84,25,deactivation,table,-30.0,60.0,-14.0,Cort_Frontal Pole
29343693,con_real_deactivation,deactivation,Superior Parietal Lobule,R,10.0,-72.0,60.0,MNI space,Peak (z-score),-2.99,22,deactivation,table,10.0,-72.0,60.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_phnt_activation,sham_gt_rest,Middle Occipital Gyrus,L,-52.0,-72.0,4.0,MNI space,Peak (z-score),5.57,36637,activation,table,-52.0,-72.0,4.0,"Cort_Lateral Occipital Cortex, inferior division"
29343693,con_phnt_activation,sham_gt_rest,Superior Parietal Lobule,L,-32.0,-54.0,56.0,MNI space,Peak (z-score),5.39,36637,activation,table,-32.0,-54.0,56.0,Cort_Superior Parietal Lobule
29343693,con_phnt_activation,sham_gt_rest,Parietal Operculum/SII,L,-60.0,-22.0,18.0,MNI space,Peak (z-score),5.24,36637,activation,table,-60.0,-22.0,18.0,Cort_Central Opercular Cortex
29343693,con_phnt_activation,sham_gt_rest,Inferior Temporal Gyrus,R,48.0,-72.0,2.0,MNI space,Peak (z-score),5.11,36637,activation,table,48.0,-72.0,2.0,"Cort_Lateral Occipital Cortex, inferior division"
29343693,con_phnt_activation,sham_gt_rest,Ventrolateral Prefrontal Cortex (BA 44),R,44.0,6.0,30.0,MNI space,Peak (z-score),5.10,36637,activation,table,44.0,6.0,30.0,Cort_Precentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Precentral Gyrus (MI),L,-46.0,-2.0,56.0,MNI space,Peak (z-score),5.09,36637,activation,table,-46.0,-2.0,56.0,Cort_Precentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Parietal Operculum/SII,R,60.0,-18.0,24.0,MNI space,Peak (z-score),4.96,36637,activation,table,60.0,-18.0,24.0,Cort_Postcentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Superior Frontal Gyrus (SMA),R,4.0,12.0,56.0,MNI space,Peak (z-score),4.83,36637,activation,table,4.0,12.0,56.0,Cort_Superior Frontal Gyrus
29343693,con_phnt_activation,sham_gt_rest,Postcentral Gyrus (SI),L,-62.0,-22.0,42.0,MNI space,Peak (z-score),4.77,36637,activation,table,-62.0,-22.0,42.0,Cort_Postcentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Middle Frontal Gyrus (PMC),L,-38.0,0.0,46.0,MNI space,Peak (z-score),4.77,36637,activation,table,-38.0,0.0,46.0,unassigned
29343693,con_phnt_activation,sham_gt_rest,Postcentral Gyrus (SI),R,26.0,-38.0,68.0,MNI space,Peak (z-score),4.64,36637,activation,table,26.0,-38.0,68.0,Cort_Postcentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Inferior Parietal Lobule,R,54.0,-32.0,26.0,MNI space,Peak (z-score),4.62,36637,activation,table,54.0,-32.0,26.0,Cort_Parietal Opercular Cortex
29343693,con_phnt_activation,sham_gt_rest,Precuneus,L,-14.0,-82.0,40.0,MNI space,Peak (z-score),4.43,36637,activation,table,-14.0,-82.0,40.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_phnt_activation,sham_gt_rest,Superior Occipital Gyrus,R,28.0,-78.0,26.0,MNI space,Peak (z-score),4.37,36637,activation,table,28.0,-78.0,26.0,"Cort_Lateral Occipital Cortex, superior division"
29343693,con_phnt_activation,sham_gt_rest,Postcentral Gyrus (SI),L,-50.0,-28.0,52.0,MNI space,Peak (z-score),4.32,36637,activation,table,-50.0,-28.0,52.0,Cort_Postcentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Ventrolateral Prefrontal Cortex (BA 44),L,-43.0,4.0,33.0,MNI space,Peak (z-score),4.28,36637,activation,table,-43.0,4.0,33.0,Cort_Precentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Inferior Semi-Lunar Gyrus,L,-8.0,-78.0,-44.0,MNI space,Peak (z-score),4.23,36637,activation,table,-8.0,-78.0,-44.0,unassigned
29343693,con_phnt_activation,sham_gt_rest,Superior Temporal Gyrus,L,-66.0,-42.0,18.0,MNI space,Peak (z-score),4.17,36637,activation,table,-66.0,-42.0,18.0,"Cort_Supramarginal Gyrus, posterior division"
29343693,con_phnt_activation,sham_gt_rest,Superior Frontal Gyrus (SMA),R,14.0,6.0,64.0,MNI space,Peak (z-score),4.14,36637,activation,table,14.0,6.0,64.0,Cort_Superior Frontal Gyrus
29343693,con_phnt_activation,sham_gt_rest,Postcentral Gyrus (SI),L,-28.0,-48.0,68.0,MNI space,Peak (z-score),4.11,36637,activation,table,-28.0,-48.0,68.0,Cort_Superior Parietal Lobule
29343693,con_phnt_activation,sham_gt_rest,Precentral Gyrus (MI),L,-62.0,4.0,6.0,MNI space,Peak (z-score),4.07,36637,activation,table,-62.0,4.0,6.0,Cort_Precentral Gyrus
29343693,con_phnt_activation,sham_gt_rest,Ventrolateral Prefrontal Cortex (BA 45),R,58.0,30.0,6.0,MNI space,Peak (z-score),3.97,36637,activation,table,58.0,30.0,6.0,"Cort_Inferior Frontal Gyrus, pars triangularis"
29343693,con_phnt_activation,sham_gt_rest,Cuneus,L,-28.0,-90.0,30.0,MNI space,Peak (z-score),3.90,36637,activation,table,-28.0,-90.0,30.0,Cort_Occipital Pole
29343693,con_phnt_activation,sham_gt_rest,Superior Frontal Gyrus (SMA),R,10.0,-4.0,76.0,MNI space,Peak (z-score),3.87,36637,activation,table,10.0,-4.0,76.0,Cort_Superior Frontal Gyrus
29343693,con_phnt_activation,sham_gt_rest,Middle Temporal Gyrus,R,54.0,-10.0,-18.0,MNI space,Peak (z-score),3.86,36637,activation,table,54.0,-10.0,-18.0,"Cort_Middle Temporal Gyrus, posterior division"
29343693,con_phnt_activation,sham_gt_rest,Insula (mIns),R,42.0,0.0,4.0,MNI space,Peak (z-score),3.82,36637,activation,table,42.0,0.0,4.0,Cort_Insular Cortex
29343693,con_phnt_activation,sham_gt_rest,Ventrolateral Prefrontal Cortex (BA 45),L,-51.0,35.0,14.0,MNI space,Peak (z-score),3.80,36637,activation,table,-51.0,35.0,14.0,"Cort_Inferior Frontal Gyrus, pars triangularis"
29343693,con_phnt_activation,sham_gt_rest,Paracentral Lobule,R,10.0,-42.0,56.0,MNI space,Peak (z-score),3.67,36637,activation,table,10.0,-42.0,56.0,Cort_Precuneous Cortex
29343693,con_phnt_activation,sham_gt_rest,Insula (mIns),L,-46.0,-10.0,6.0,MNI space,Peak (z-score),3.59,36637,activation,table,-46.0,-10.0,6.0,Cort_Central Opercular Cortex
29343693,con_phnt_activation,sham_gt_rest,Cingulate Gyrus (MCC),R,10.0,4.0,44.0,MNI space,Peak (z-score),3.48,36637,activation,table,10.0,4.0,44.0,Cort_Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
29343693,con_phnt_activation,sham_gt_rest,Inferior Occipital Gyrus,R,34.0,-84.0,-6.0,MNI space,Peak (z-score),3.45,36637,activation,table,34.0,-84.0,-6.0,"Cort_Lateral Occipital Cortex, inferior division"
29343693,con_phnt_activation,sham_gt_rest,Superior Temporal Gyrus,L,-56.0,10.0,-10.0,MNI space,Peak (z-score),3.41,36637,activation,table,-56.0,10.0,-10.0,Cort_Temporal Pole
29343693,con_phnt_activation,sham_gt_rest,Fusiform Gyrus,L,-42.0,-66.0,-18.0,MNI space,Peak (z-score),3.08,36637,activation,table,-42.0,-66.0,-18.0,Cort_Occipital Fusiform Gyrus
29343693,con_phnt_activation,sham_gt_rest,"Middle Frontal Gyrus (dlPFC, BA 46)",L,-45.0,36.0,17.0,MNI space,Peak (z-score),3.00,36637,activation,table,-45.0,36.0,17.0,Cort_Frontal Pole
29343693,con_phnt_activation,sham_gt_rest,"Middle Frontal Gyrus (dlPFC, BA 46)",R,45.0,32.0,19.0,MNI space,Peak (z-score),2.85,36637,activation,table,45.0,32.0,19.0,Cort_Middle Frontal Gyrus
29343693,con_phnt_activation,sham_gt_rest,Fusiform Gyrus,R,45.0,-56.0,-18.0,MNI space,Peak (z-score),2.80,36637,activation,table,45.0,-56.0,-18.0,Cort_Temporal Occipital Fusiform Cortex
29343693,con_phnt_activation,sham_gt_rest,Uvula,R,8.0,-80.0,-46.0,MNI space,Peak (z-score),4.67,1232,activation,table,8.0,-80.0,-46.0,unassigned
29343693,con_phnt_activation,sham_gt_rest,Lentiform Nucleus,R,18.0,-4.0,16.0,MNI space,Peak (z-score),3.35,270,activation,table,18.0,-4.0,16.0,unassigned
29343693,con_phnt_activation,sham_gt_rest,Thalamus,R,6.0,-14.0,6.0,MNI space,Peak (z-score),3.27,130,activation,table,6.0,-14.0,6.0,Sub_Right Thalamus
29343693,con_phnt_deactivation,deactivation,Medial Frontal Gyrus(dmPFC),L,-4.0,68.0,8.0,MNI space,Peak (z-score),-3.85,1804,deactivation,table,-4.0,68.0,8.0,Cort_Frontal Pole
29343693,con_phnt_deactivation,deactivation,Medial Frontal Gyrus (vmPFC),L,-4.0,46.0,-7.0,MNI space,Peak (z-score),-3.42,1804,deactivation,table,-4.0,46.0,-7.0,Cort_Paracingulate Gyrus
29343693,con_phnt_deactivation,deactivation,Medial Frontal Gyrus (dmPFC),R,1.0,43.0,21.0,MNI space,Peak (z-score),-3.30,1804,deactivation,table,1.0,43.0,21.0,Cort_Paracingulate Gyrus
29343693,con_phnt_deactivation,deactivation,Medial Frontal Gyrus (vmPFC),R,2.0,59.0,2.0,MNI space,Peak (z-score),-3.20,1804,deactivation,table,2.0,59.0,2.0,Cort_Frontal Pole
29343693,con_phnt_deactivation,deactivation,Fusiform Gyrus,L,-30.0,-34.0,-16.0,MNI space,Peak (z-score),-3.77,1629,deactivation,table,-30.0,-34.0,-16.0,"Cort_Parahippocampal Gyrus, posterior division"
29343693,con_phnt_deactivation,deactivation,Parahippocampal Gyrus,L,-34.0,-22.0,-28.0,MNI space,Peak (z-score),-3.59,1629,deactivation,table,-34.0,-22.0,-28.0,"Cort_Temporal Fusiform Cortex, posterior division"
29343693,con_phnt_deactivation,deactivation,Posterior Cingulate (PCC/RSC),L,-10.0,-56.0,10.0,MNI space,Peak (z-score),-4.04,1398,deactivation,table,-10.0,-56.0,10.0,Cort_Precuneous Cortex
29343693,con_phnt_deactivation,deactivation,Precuneus,L,-9.0,-69.0,22.0,MNI space,Peak (z-score),-3.16,1398,deactivation,table,-9.0,-69.0,22.0,Cort_Precuneous Cortex
29343693,con_phnt_deactivation,deactivation,Inferior Temporal Gyrus,L,-54.0,-12.0,-28.0,MNI space,Peak (z-score),-3.55,382,deactivation,table,-54.0,-12.0,-28.0,unassigned
29343693,con_phnt_deactivation,deactivation,Middle Temporal Gyrus,L,-54.0,-19.0,-16.0,MNI space,Peak (z-score),-2.96,382,deactivation,table,-54.0,-19.0,-16.0,"Cort_Middle Temporal Gyrus, posterior division"
29343693,con_phnt_deactivation,deactivation,Precuneus,L,-20.0,-58.0,30.0,MNI space,Peak (z-score),-2.84,20,deactivation,table,-20.0,-58.0,30.0,unassigned
29343693,con_conjunction_activation,other,Middle Occipital Gyrus,L,-52.0,-72.0,4.0,MNI space,Peak (z-score),5.57,20888,activation,table,-52.0,-72.0,4.0,"Cort_Lateral Occipital Cortex, inferior division"
29343693,con_conjunction_activation,other,Parietal Operculum/SII,L,-60.0,-22.0,18.0,MNI space,Peak (z-score),5.24,20888,activation,table,-60.0,-22.0,18.0,Cort_Central Opercular Cortex
29343693,con_conjunction_activation,other,Precentral Gyrus (MI),L,-46.0,-2.0,56.0,MNI space,Peak (z-score),5.09,20888,activation,table,-46.0,-2.0,56.0,Cort_Precentral Gyrus
29343693,con_conjunction_activation,other,Parietal Operculum/SII,R,62.0,-18.0,26.0,MNI space,Peak (z-score),4.91,20888,activation,table,62.0,-18.0,26.0,Cort_Postcentral Gyrus
29343693,con_conjunction_activation,other,Inferior Temporal Gyrus,R,48.0,-70.0,2.0,MNI space,Peak (z-score),4.87,20888,activation,table,48.0,-70.0,2.0,"Cort_Lateral Occipital Cortex, inferior division"
29343693,con_conjunction_activation,other,Postcentral Gyrus (SI),L,-62.0,-22.0,42.0,MNI space,Peak (z-score),4.77,20888,activation,table,-62.0,-22.0,42.0,Cort_Postcentral Gyrus
29343693,con_conjunction_activation,other,Inferior Frontal Gyrus (PMC),R,48.0,6.0,32.0,MNI space,Peak (z-score),4.65,20888,activation,table,48.0,6.0,32.0,Cort_Precentral Gyrus
29343693,con_conjunction_activation,other,Postcentral Gyrus (SI),R,26.0,-38.0,68.0,MNI space,Peak (z-score),4.64,20888,activation,table,26.0,-38.0,68.0,Cort_Postcentral Gyrus
29343693,con_conjunction_activation,other,Inferior Parietal Lobule,R,54.0,-32.0,26.0,MNI space,Peak (z-score),4.62,20888,activation,table,54.0,-32.0,26.0,Cort_Parietal Opercular Cortex
29343693,con_conjunction_activation,other,Middle Frontal Gyrus,R,30.0,-4.0,52.0,MNI space,Peak (z-score),4.36,20888,activation,table,30.0,-4.0,52.0,unassigned
29343693,con_conjunction_activation,other,Superior Parietal Lobule,L,-32.0,-50.0,60.0,MNI space,Peak (z-score),4.24,20888,activation,table,-32.0,-50.0,60.0,Cort_Superior Parietal Lobule
29343693,con_conjunction_activation,other,Insula (mIns),R,42.0,0.0,4.0,MNI space,Peak (z-score),3.82,20888,activation,table,42.0,0.0,4.0,Cort_Insular Cortex
29343693,con_conjunction_activation,other,Insula (aIns),R,38.0,24.0,4.0,MNI space,Peak (z-score),3.69,20888,activation,table,38.0,24.0,4.0,Cort_Frontal Opercular Cortex
29343693,con_conjunction_activation,other,Precentral Gyrus (MI),L,-50.0,-6.0,6.0,MNI space,Peak (z-score),3.53,20888,activation,table,-50.0,-6.0,6.0,Cort_Central Opercular Cortex
29343693,con_conjunction_activation,other,Inferior Frontal Gyrus (PMC),L,-56.0,12.0,4.0,MNI space,Peak (z-score),3.49,20888,activation,table,-56.0,12.0,4.0,"Cort_Inferior Frontal Gyrus, pars opercularis"
29343693,con_conjunction_activation,other,Cingulate Gyrus (MCC),R,10.0,4.0,44.0,MNI space,Peak (z-score),3.48,20888,activation,table,10.0,4.0,44.0,Cort_Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
29343693,con_conjunction_activation,other,Superior Temporal Gyrus,L,-64.0,-8.0,2.0,MNI space,Peak (z-score),3.40,20888,activation,table,-64.0,-8.0,2.0,unassigned
29343693,con_conjunction_activation,other,Middle Temporal Gyrus,R,48.0,-16.0,-12.0,MNI space,Peak (z-score),3.19,20888,activation,table,48.0,-16.0,-12.0,"Cort_Superior Temporal Gyrus, posterior division"
29343693,con_conjunction_deactivation,deactivation,Posterior Cingulate Gyrus /RSP,L,-10.0,-56.0,10.0,MNI space,Peak (z-score),-4.04,1073,deactivation,table,-10.0,-56.0,10.0,Cort_Precuneous Cortex
29343693,con_conjunction_deactivation,deactivation,Medial Frontal Gyrus,L,-4.0,68.0,8.0,MNI space,Peak (z-score),-3.85,961,deactivation,table,-4.0,68.0,8.0,Cort_Frontal Pole
29343693,con_conjunction_deactivation,deactivation,Parahippocampal Gyrus,L,-30.0,-34.0,-16.0,MNI space,Peak (z-score),-3.77,766,deactivation,table,-30.0,-34.0,-16.0,"Cort_Parahippocampal Gyrus, posterior division"
29343693,con_real_minus_phnt_activation,verum_gt_sham,Transverse Temporal Gyrus,R,50.0,-24.0,12.0,MNI space,Peak (z-score),4.53,3722,REAL > PHNT,table,50.0,-24.0,12.0,Cort_Planum Temporale
29343693,con_real_minus_phnt_activation,verum_gt_sham,Insula (mIns),R,40.0,-18.0,-2.0,MNI space,Peak (z-score),4.26,3722,REAL > PHNT,table,40.0,-18.0,-2.0,Cort_Planum Polare
29343693,con_real_minus_phnt_activation,verum_gt_sham,Insula (pIns),R,40.0,-20.0,14.0,MNI space,Peak (z-score),3.81,3722,REAL > PHNT,table,40.0,-20.0,14.0,unassigned
29343693,con_real_minus_phnt_activation,verum_gt_sham,"Postcentral Gyrus (SI, BA1,2)",R,60.0,-16.0,46.0,MNI space,Peak (z-score),3.76,3722,REAL > PHNT,table,60.0,-16.0,46.0,Cort_Postcentral Gyrus
29343693,con_real_minus_phnt_activation,verum_gt_sham,Precentral Gyrus (MI),R,60.0,6.0,8.0,MNI space,Peak (z-score),3.63,3722,REAL > PHNT,table,60.0,6.0,8.0,Cort_Precentral Gyrus
29343693,con_real_minus_phnt_activation,verum_gt_sham,Postcentral Gyrus (SI),R,22.0,-36.0,72.0,MNI space,Peak (z-score),3.36,3722,REAL > PHNT,table,22.0,-36.0,72.0,Cort_Postcentral Gyrus
29343693,con_real_minus_phnt_activation,verum_gt_sham,Medial Frontal Gyrus (SMA),L,-2.0,-8.0,64.0,MNI space,Peak (z-score),4.13,2168,REAL > PHNT,table,-2.0,-8.0,64.0,Cort_Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
29343693,con_real_minus_phnt_activation,verum_gt_sham,Cingulate Gyrus(MCC),R,2.0,-4.0,44.0,MNI space,Peak (z-score),4.05,2168,REAL > PHNT,table,2.0,-4.0,44.0,"Cort_Cingulate Gyrus, anterior division"
29343693,con_real_minus_phnt_activation,verum_gt_sham,Cingulate Gyrus (ACC),R,4.0,12.0,40.0,MNI space,Peak (z-score),3.64,2168,REAL > PHNT,table,4.0,12.0,40.0,"Cort_Cingulate Gyrus, anterior division"
