pmid,contrast_id,contrast_category,brain_region,hemisphere,x,y,z,coordinate_space,statistic_type,statistic_value,cluster_size,direction,coordinate_source
30105065,con_AD_real_vs_baseline_increase,verum_gt_rest,Temporal_Mid,R,60.0,-60.0,0.0,MNI,T value,3.15,21,increased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Cuneus,R,18.0,-69.0,27.0,MNI,T value,-2.65,128,decreased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Pallidum,R,21.0,0.0,-6.0,MNI,T value,-2.66,38,decreased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Rectus,L,-12.0,30.0,-18.0,MNI,T value,-2.67,45,decreased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Cerebellum_4_5,L,-12.0,-36.0,-12.0,MNI,T value,-2.68,38,decreased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Occipital_Inf,R,42.0,-72.0,-9.0,MNI,T value,-2.70,47,decreased,table
30105065,con_AD_real_vs_baseline_decrease,deactivation,Putamen,L,-6.0,9.0,-6.0,MNI,T value,-2.69,24,decreased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Cerebellum_4_5,R,9.0,-57.0,-18.0,MNI,T value,4.50,50,increased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Rolandic_Oper,R,60.0,6.0,9.0,MNI,T value,4.17,32,increased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Cerebellum_4_5,L,-15.0,-33.0,-24.0,MNI,T value,4.21,22,increased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Cerebellum_Crus2,L,-9.0,-87.0,-33.0,MNI,T value,4.19,18,increased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Parietal_Inf,L,-45.0,-48.0,39.0,MNI,T value,3.95,19,increased,table
30105065,con_AD_sham_vs_baseline_increase,sham_gt_rest,Cerebellum_6,L,-15.0,-63.0,-18.0,MNI,T value,3.78,18,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Supramarginal,L,-63.0,-30.0,27.0,MNI,T value,9.26,38,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Frontal_Mid,R,39.0,51.0,24.0,MNI,T value,5.71,20,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Temporal_Sup,L,-48.0,-30.0,12.0,MNI,T value,5.36,17,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Rolandic_Oper,L,-33.0,-33.0,15.0,MNI,T value,4.85,216,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Cerebellum_4_5,L,-12.0,-54.0,-15.0,MNI,T value,4.80,42,increased,table
30105065,con_MCI_real_vs_baseline_increase,verum_gt_rest,Frontal_Inf_Oper,R,51.0,12.0,6.0,MNI,T value,4.50,24,increased,table
30105065,con_MCI_real_vs_baseline_decrease,deactivation,Parietal_Inf,L,-51.0,-60.0,45.0,MNI,T value,-3.52,20,decreased,table
30105065,con_MCI_sham_vs_baseline_increase,sham_gt_rest,Vermis_6,L,6.0,-57.0,-24.0,MNI,T value,7.02,24,increased,table
30105065,con_MCI_sham_vs_baseline_increase,sham_gt_rest,Cerebellum_Crus1,L,-30.0,-75.0,-30.0,MNI,T value,5.75,35,increased,table
30105065,con_MCI_sham_vs_baseline_decrease,deactivation,Precentral,L,-33.0,-21.0,60.0,MNI,T value,-4.04,54,decreased,table
30105065,con_MCI_sham_vs_baseline_decrease,deactivation,Precentral,L,-48.0,6.0,15.0,MNI,T value,-4.10,140,decreased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Temporal_Pole_Sup,R,63.0,3.0,-3.0,MNI,T value,7.04,201,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Parietal_Inf,L,-42.0,-57.0,57.0,MNI,T value,5.95,368,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Occipital_Mid,L,-33.0,-81.0,36.0,MNI,T value,5.80,89,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Postcentral,R,36.0,-42.0,66.0,MNI,T value,5.44,26,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Temporal_Sup,R,69.0,-12.0,12.0,MNI,T value,5.18,28,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Occipital_Inf,L,-48.0,-66.0,-18.0,MNI,T value,4.88,24,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Parietal_Sup,R,24.0,-66.0,51.0,MNI,T value,4.83,96,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Precentral,R,33.0,-24.0,63.0,MNI,T value,4.05,24,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Supramarginal,R,57.0,-30.0,36.0,MNI,T value,3.34,36,increased,table
30105065,con_HC_real_vs_baseline_increase,verum_gt_rest,Cerebelum_6,R,18.0,-78.0,-21.0,MNI,T value,3.88,77,increased,table
30105065,32503194_SR_C1,sham_gt_rest,Cerebellum 4_5 R,R,9.0,-57.0,-18.0,MNI,t,4.5,50,activation,Table 2
30105065,32503194_SR_C1,sham_gt_rest,Rolandic Oper R (BA44),R,60.0,6.0,9.0,MNI,t,4.17,32,activation,Table 2
30105065,32503194_SR_C1,sham_gt_rest,Cerebellum 4_5 L,L,-15.0,-33.0,-24.0,MNI,t,4.21,22,activation,Table 2
30105065,32503194_SR_C1,sham_gt_rest,Cerebellum Crus2 L,L,-9.0,-87.0,-33.0,MNI,t,4.19,18,activation,Table 2
30105065,32503194_SR_C1,sham_gt_rest,Parietal Inf L,L,-45.0,-48.0,39.0,MNI,t,3.95,19,activation,Table 2
30105065,32503194_SR_C1,sham_gt_rest,Cerebellum 6 L,L,-15.0,-63.0,-18.0,MNI,t,3.78,18,activation,Table 2
30105065,32503194_SR_C2,sham_gt_rest,Vermis 6 L,R,6.0,-57.0,-24.0,MNI,t,7.02,24,activation,Table 3
30105065,32503194_SR_C2,sham_gt_rest,Cerebellum Crus1 L,L,-30.0,-75.0,-30.0,MNI,t,5.75,35,activation,Table 3
30105065,32503194_SR_C3,deactivation,Precentral L,L,-33.0,-21.0,60.0,MNI,t,-4.04,54,deactivation,Table 3
30105065,32503194_SR_C3,deactivation,Precentral L,L,-48.0,6.0,15.0,MNI,t,-4.1,140,deactivation,Table 3
30719061,con_KI3_post_vs_pre,verum_post_gt_pre,"Parietal lobe, precuneus",Left,-3.0,-69.0,48.0,MNI,T value (peak intensity),-5.251,141,decreased,table
30719061,con_LR3KI3_post_vs_pre_increased,verum_post_gt_pre,"Occipital lobe, lingual gyrus",Left,-12.0,-78.0,0.0,MNI,T value (peak intensity),6.5749,422,increased,table
30719061,con_LR3KI3_post_vs_pre_increased,verum_post_gt_pre,"Parietal lobe, postcentral gyrus",Left,-42.0,21.0,51.0,MNI,T value (peak intensity),5.1571,123,increased,table
30719061,con_LR3KI3_post_vs_pre_increased,verum_post_gt_pre,"Right parietal lobe, postcentral gyrus",Right,39.0,-30.0,45.0,MNI,T value (peak intensity),7.2998,130,increased,table
30719061,con_LR3KI3_post_vs_pre_decreased,deactivation,"Left parietal lobe, precuneus",Left,0.0,-72.0,45.0,MNI,T value (peak intensity),-5.5874,316,decreased,table
30719061,con_LR3KI3_vs_LR3_decreased,group_comparison,Left superior frontal gyrus,Left,-36.0,33.0,36.0,MNI,T value (peak intensity),-4.3329,137,decreased,table
30719061,con_LR3KI3_vs_LR3_decreased,group_comparison,"Left parietal lobe, precuneus",Left,-6.0,-45.0,48.0,MNI,T value (peak intensity),-3.5879,86,decreased,table
30719061,con_LR3KI3_vs_KI3_increased,group_comparison,"Left occipital lobe, lingual gyrus",Left,-15.0,-63.0,0.0,MNI,T value (peak intensity),4.7685,150,increased,table
30719061,con_LR3KI3_vs_KI3_increased,group_comparison,Right inferior parietal lobule,Right,36.0,-51.0,39.0,MNI,T value (peak intensity),4.1843,120,increased,table
30719061,con_LR3KI3_vs_KI3_decreased,group_comparison,Left inferior frontal gyrus,Left,-33.0,12.0,-12.0,MNI,T value (peak intensity),-3.941,92,decreased,table
30719061,30627200_C2,verum_post_gt_pre,"Occipital lobe, lingual gyrus",L,-12.0,-78.0,0.0,MNI,t,6.5749,422,increased and decreased ReHo,Table 2
30719061,30627200_C2,verum_post_gt_pre,"Left parietal lobe, precuneus",midline,0.0,-72.0,45.0,MNI,t,-5.5874,316,increased and decreased ReHo,Table 2
30719061,30627200_C2,verum_post_gt_pre,"Parietal lobe, postcentral gyrus",L,-42.0,21.0,51.0,MNI,t,5.1571,123,increased and decreased ReHo,Table 2
30719061,30627200_C2,verum_post_gt_pre,"Right parietal lobe, postcentral gyrus",R,39.0,-30.0,45.0,MNI,t,7.2998,130,increased and decreased ReHo,Table 2
30719061,30627200_C3,group_comparison,Left superior frontal gyrus,L,-36.0,33.0,36.0,MNI,t,-4.3329,137,decreased ReHo in LR3+KI3 compared to LR3,Table 3
30719061,30627200_C3,group_comparison,"Left parietal lobe, precuneus",L,-6.0,-45.0,48.0,MNI,t,-3.5879,86,decreased ReHo in LR3+KI3 compared to LR3,Table 3
30719061,30627200_C4,group_comparison,"Left occipital lobe, lingual gyrus",L,-15.0,-63.0,0.0,MNI,t,4.7685,150,increased and decreased ReHo in LR3+KI3 compared to KI3,Table 4
30719061,30627200_C4,group_comparison,Left inferior frontal gyrus,L,-33.0,12.0,-12.0,MNI,t,-3.941,92,increased and decreased ReHo in LR3+KI3 compared to KI3,Table 4
30719061,30627200_C4,group_comparison,Right inferior parietal lobule,R,36.0,-51.0,39.0,MNI,t,4.1843,120,increased and decreased ReHo in LR3+KI3 compared to KI3,Table 4
30881095,con_ALFF_rest2_vs_rest1,verum_gt_sham,Insular,L,-57.0,12.0,6.0,MNI,T-value,-4.11,169,decreased (rest2 < rest1),table
30881095,con_ALFF_rest2_vs_rest1,verum_gt_sham,Precuneus/OL/PL,L,15.0,-90.0,36.0,MNI,T-value,3.57,222,increased (rest2 > rest1),table
30881095,con_ALFF_rest2_vs_rest1,verum_gt_sham,PG,R,21.0,-9.0,60.0,MNI,T-value,3.66,107,increased (rest2 > rest1),table
30881095,con_ALFF_rest2_vs_rest1,verum_gt_sham,PG,R,42.0,-15.0,39.0,MNI,T-value,2.40,14,increased (rest2 > rest1),table
30881095,con_fALFF_rest2_vs_rest1,verum_gt_sham,Insular,L,-57.0,9.0,-3.0,MNI,T-value,-4.11,123,decreased (rest2 < rest1),table
30881095,30774427_C1,verum_gt_sham,Insular,L,-57.0,12.0,6.0,MNI,t,-4.11,169,mixed (decreased and increased),Table 1
30881095,30774427_C1,verum_gt_sham,Precuneus/OL/PL,R,15.0,-90.0,36.0,MNI,t,3.57,222,mixed (decreased and increased),Table 1
30881095,30774427_C1,verum_gt_sham,PG,R,21.0,-9.0,60.0,MNI,t,3.66,107,mixed (decreased and increased),Table 1
30881095,30774427_C1,verum_gt_sham,PG,R,42.0,-15.0,39.0,MNI,t,2.4,14,mixed (decreased and increased),Table 1
30881095,30774427_C2,verum_gt_sham,Insular,L,-57.0,9.0,-3.0,MNI,t,-4.11,123,decreased,Table 2
30914909,con_stimulation_main_effect,verum_gt_sham,precuneus,left hemisphere (LH),-3.0,-78.0,54.0,MNI,T value,−4.01,not_reported,decreased (stimulation < non-stimulation),text
30914909,con_stimulation_main_effect,verum_gt_sham,cuneus,left hemisphere (LH),-6.0,-81.0,42.0,MNI,T value (Tmax),−4.68,not_reported,decreased (stimulation < non-stimulation),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,caudate,right hemisphere (RH),12.0,15.0,-3.0,MNI,Tmax,−3.71,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,subthalamic nucleus,right hemisphere (RH),9.0,-12.0,-18.0,MNI,Tmax,−3.57,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,thalamus,left hemisphere (LH),-6.0,-27.0,-3.0,MNI,Tmax,−3.48,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,thalamus,right hemisphere (RH),15.0,-24.0,-6.0,MNI,Tmax,−3.42,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,lentiform nucleus,right hemisphere (RH),27.0,3.0,-12.0,MNI,Tmax,−3.80,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,red nucleus,right hemisphere (RH),9.0,-30.0,-18.0,MNI,Tmax,−3.13,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,claustrum,right hemisphere (RH),36.0,0.0,-15.0,MNI,Tmax,−5.06,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,anterior cingulate cortex,right hemisphere (RH),12.0,36.0,9.0,MNI,Tmax,−2.94,not_reported,decreased (XNKQ < npws),text
30914909,con_XNKQ_vs_npws_ECM,verum_gt_sham,cingulate cortex,right hemisphere (RH),9.0,-3.0,30.0,MNI,Tmax,−2.74,not_reported,decreased (XNKQ < npws),text
30914909,con_seed_redNucleus_XNKQ_vs_npws,verum_gt_sham,primary sensorimotor areas (S1/M1),right hemisphere (RH),42.0,-19.0,55.0,MNI,Tmax,−6.00,not_reported,decreased (XNKQ < npws),text
30914909,con_seed_redNucleus_XNKQ_vs_npws,verum_gt_sham,primary sensorimotor areas (S1/M1),left hemisphere (LH),-51.0,-22.0,46.0,MNI,Tmax,−6.05,not_reported,decreased (XNKQ < npws),text
30914909,con_seed_STN_XNKQ_vs_npws,verum_gt_sham,left primary sensorimotor areas (S1/M1),left hemisphere (LH),-39.0,-22.0,49.0,MNI,Tmax,−7.04,not_reported,decreased (XNKQ < npws),text
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,posterior part of the midcingulate cortex (pMCC),not_reported,-6.0,0.0,40.0,MNI,T-value,not_reported,88,Positive,table
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,anterior parahippocampal gyrus (left),left,-28.0,10.0,4.0,MNI,not_reported,not_reported,92,Positive,table
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,anterior parahippocampal gyrus (left),left,30.0,-6.0,-2.0,MNI,not_reported,not_reported,65,Positive,table
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,subcallosal cortex,not_reported,-2.0,26.0,-10.0,MNI,not_reported,not_reported,84,Positive,table
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,paracingulate gyrus (right),right,6.0,10.0,46.0,MNI,not_reported,not_reported,48,Positive,table
30914919,contrast_responder_vs_nonresponder_putamen_pMCC,group_comparison,frontal pole (right),right,42.0,36.0,-16.0,MNI,not_reported,not_reported,168,Negative,table
30914919,30886575_C1,group_comparison,pMCC,L,-6.0,0.0,40.0,MNI,p,not_reported,88,Positive and Negative connectivity differences,Table 1
30914919,30886575_C1,group_comparison,aPaHC (l),L,-28.0,10.0,4.0,MNI,p,not_reported,92,Positive and Negative connectivity differences,Table 1
30914919,30886575_C1,group_comparison,aPaHC (l),R,30.0,-6.0,-2.0,MNI,p,not_reported,65,Positive and Negative connectivity differences,Table 1
30914919,30886575_C1,group_comparison,SubCalC,midline,-2.0,26.0,-10.0,MNI,p,not_reported,84,Positive and Negative connectivity differences,Table 1
30914919,30886575_C1,group_comparison,PaCiG (r),R,6.0,10.0,46.0,MNI,p,not_reported,48,Positive and Negative connectivity differences,Table 1
30914919,30886575_C1,group_comparison,FP (r),R,42.0,36.0,-16.0,MNI,p,not_reported,168,Positive and Negative connectivity differences,Table 1
31636536,31619954_C1,other,mPFC,midline,2.0,64.0,-8.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,PCC,L,-6.0,-40.0,24.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,S1back (right),R,18.0,-38.0,72.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,S1back (left),L,-18.0,-38.0,72.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,dACC/aMCC,R,4.0,24.0,26.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,aINS (right),R,38.0,10.0,4.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,aINS (left),L,-36.0,12.0,2.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,pINS (right),R,46.0,-4.0,2.0,MNI,NR,not_reported,not_reported,NR,Table 1
31636536,31619954_C1,other,pINS (left),L,-42.0,-16.0,-2.0,MNI,NR,not_reported,not_reported,NR,Table 1
32194493,23843881_C1,verum_gt_rest,S2 R,R,66.0,-20.0,26.0,MNI,Z,5.2,4813,activation,Table 1
32194493,23843881_C1,verum_gt_rest,a.Ins R,R,36.0,16.0,4.0,MNI,Z,3.5,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,p.Ins R,R,44.0,-16.0,19.0,MNI,Z,3.58,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,IPL R,R,58.0,-28.0,28.0,MNI,Z,4.79,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,STG R,R,56.0,12.0,4.0,MNI,Z,4.31,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,MTG R,R,56.0,-50.0,3.0,MNI,Z,3.18,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,S2 L,L,-62.0,-22.0,20.0,MNI,Z,4.64,4750,activation,Table 1
32194493,23843881_C1,verum_gt_rest,S1 L,L,-54.0,-22.0,44.0,MNI,Z,2.74,not_reported,activation,Table 1
32194493,23843881_C1,verum_gt_rest,a.Ins L,L,-40.0,-2.0,-4.0,MNI,Z,4.02,not_reported,activation,Table 1
32194493,23843881_C2,deactivation,S1 R,R,36.0,-26.0,52.0,MNI,Z,-3.78,1671,deactivation,Table 1
32194493,23843881_C2,deactivation,cuneus L,L,-16.0,-90.0,30.0,MNI,Z,-4.05,3603,deactivation,Table 1
32194493,23843881_C3,verum_gt_rest,S1 L,L,-54.0,20.0,43.0,MNI,Z,3.79,5566,activation,Table 1
32194493,23843881_C4,deactivation,S1 R,R,38.0,-26.0,50.0,MNI,Z,-3.84,1885,deactivation,Table 1
32194493,23843881_C5,verum_gt_rest,p.Ins R,R,34.0,-18.0,16.0,MNI,Z,4.02,2639,activation,Table 1
32194493,23843881_C5,verum_gt_rest,a.Ins R,R,31.0,25.0,-1.0,MNI,Z,4.0,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,IFG R,R,45.0,13.0,26.0,MNI,Z,2.96,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,S2 R,R,50.0,-26.0,26.0,MNI,Z,4.47,1394,activation,Table 1
32194493,23843881_C5,verum_gt_rest,STG R,R,57.0,-37.0,17.0,MNI,Z,3.07,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,S2 L,L,-58.0,-26.0,22.0,MNI,Z,4.41,3653,activation,Table 1
32194493,23843881_C5,verum_gt_rest,MFG L,L,-50.0,2.0,15.0,MNI,Z,3.0,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,SMG L,L,-55.0,-37.0,41.0,MNI,Z,3.23,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,IPL L,L,-53.0,-34.0,27.0,MNI,Z,4.18,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,a.Ins L,L,-32.0,20.0,2.0,MNI,Z,3.63,not_reported,activation,Table 1
32194493,23843881_C5,verum_gt_rest,p.Ins L,L,-36.0,-20.0,12.0,MNI,Z,3.69,not_reported,activation,Table 1
32194493,23843881_C6,verum_gt_rest,M1 L,L,-52.0,-6.0,39.0,MNI,Z,2.51,3798,activation,Table 1
32194493,23843881_C7,verum_gt_rest,S2 R,R,62.0,-24.0,28.0,MNI,Z,6.53,7869,activation,Table 1
32194493,23843881_C7,verum_gt_rest,SMG R,R,60.0,-29.0,38.0,MNI,Z,4.0,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,STG R,R,60.0,-38.0,18.0,MNI,Z,4.6,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,a.Ins R,R,38.0,22.0,-2.0,MNI,Z,4.8,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,p.Ins R,R,40.0,-6.0,-4.0,MNI,Z,5.3,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,PMC R,R,50.0,8.0,40.0,MNI,Z,4.8,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,pSMA R,R,4.0,8.0,60.0,MNI,Z,3.74,602,activation,Table 1
32194493,23843881_C7,verum_gt_rest,SFG R,R,4.0,24.0,46.0,MNI,Z,3.1,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,MFG R,R,42.0,40.0,12.0,MNI,Z,3.95,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,IFG R,R,56.0,12.0,4.0,MNI,Z,5.6,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,Thalamus R,R,10.0,-14.0,8.0,MNI,Z,3.96,563,activation,Table 1
32194493,23843881_C7,verum_gt_rest,Thalamus L,L,-10.0,-18.0,10.0,MNI,Z,3.79,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,S2 L,L,-62.0,-28.0,24.0,MNI,Z,6.34,7029,activation,Table 1
32194493,23843881_C7,verum_gt_rest,PMC L,L,-55.0,3.0,3.0,MNI,Z,4.4,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,SMG L,L,-54.0,-43.0,28.0,MNI,Z,5.3,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,a.Ins L,L,-34.0,14.0,4.0,MNI,Z,4.83,not_reported,activation,Table 1
32194493,23843881_C7,verum_gt_rest,p.Ins L,L,-40.0,0.0,-4.0,MNI,Z,5.4,not_reported,activation,Table 1
32194493,23843881_C8,deactivation,ITG R,R,44.0,-70.0,-6.0,MNI,Z,-4.0,2633,deactivation,Table 1
32194493,23843881_C8,deactivation,OCG R,R,18.0,-94.0,28.0,MNI,Z,-3.9,not_reported,deactivation,Table 1
32194493,23843881_C8,deactivation,S1 R,R,42.0,-22.0,50.0,MNI,Z,-4.33,2233,deactivation,Table 1
32194493,23843881_C8,deactivation,S1 R,R,22.0,-28.0,66.0,MNI,Z,-3.8,not_reported,deactivation,Table 1
32194493,23843881_C8,deactivation,MPFC R,R,4.0,58.0,10.0,MNI,Z,-3.56,945,deactivation,Table 1
32194493,23843881_C8,deactivation,OCG L,L,-22.0,-86.0,32.0,MNI,Z,-3.74,924,deactivation,Table 1
32194493,23843881_C9,verum_gt_rest,S1 L,L,-62.0,-20.0,22.0,MNI,Z,7.05,7502,activation,Table 1
32194493,23843881_C9,verum_gt_rest,Thalamus R,R,10.0,-16.0,8.0,MNI,Z,4.77,588,activation,Table 1
32194493,23843881_C9,verum_gt_rest,Thalamus L,L,-14.0,-14.0,8.0,MNI,Z,3.65,not_reported,activation,Table 1
32194493,23843881_C10,deactivation,S1 R,R,40.0,-22.0,48.0,MNI,Z,-4.32,2419,deactivation,Table 1
32194493,23843881_C11,verum_gt_sham,IFG R,R,56.0,14.0,4.0,MNI,Z,3.63,574,activation,Table 2
32194493,23843881_C11,verum_gt_sham,S2 L,L,-62.0,-22.0,20.0,MNI,Z,4.23,1111,activation,Table 2
32194493,23843881_C11,verum_gt_sham,p.Ins L,L,-38.0,-16.0,10.0,MNI,Z,2.42,not_reported,activation,Table 2
32194493,23843881_C11,verum_gt_sham,S2 R,R,66.0,-20.0,26.0,MNI,Z,4.05,826,activation,Table 2
32194493,23843881_C11,verum_gt_sham,FIC R,R,46.0,0.0,6.0,MNI,Z,2.94,not_reported,activation,Table 2
32194493,23843881_C11,verum_gt_sham,IPL R,R,58.0,-28.0,28.0,MNI,Z,3.13,not_reported,activation,Table 2
32194493,23843881_C11,verum_gt_sham,STG R,R,56.0,12.0,4.0,MNI,Z,3.56,not_reported,activation,Table 2
32194493,23843881_C12,deactivation,ITG R,R,44.0,-70.0,-2.0,MNI,Z,-3.55,1434,deactivation,Table 2
32194493,23843881_C13,deactivation,S1 R,R,40.0,-28.0,52.0,MNI,Z,-3.46,763,deactivation,Table 2
32194493,23843881_C14,verum_gt_sham,S2 L,L,-58.0,-24.0,18.0,MNI,Z,3.77,544,activation,Table 2
32194493,23843881_C14,verum_gt_sham,IPL L,L,-52.0,-34.0,26.0,MNI,Z,3.01,not_reported,activation,Table 2
32194493,23843881_C14,verum_gt_sham,S2 R,R,58.0,-18.0,14.0,MNI,Z,3.46,489,activation,Table 2
32194493,23843881_C14,verum_gt_sham,IPL R,R,52.0,-34.0,28.0,MNI,Z,2.72,not_reported,activation,Table 2
32194493,23843881_C15,deactivation,PCC R,R,10.0,-60.0,18.0,MNI,Z,-3.3,653,deactivation,Table 2
32194493,23843881_C16,verum_gt_sham,Insula R,R,40.0,-4.0,-6.0,MNI,Z,3.38,879,activation,Table 2
32194493,23843881_C16,verum_gt_sham,S2 L,L,-60.0,-22.0,20.0,MNI,Z,4.43,1187,activation,Table 2
32194493,23843881_C16,verum_gt_sham,SMG L,L,-54.0,-34.0,30.0,MNI,Z,3.15,not_reported,activation,Table 2
32194493,23843881_C16,verum_gt_sham,STG L,L,-62.0,-28.0,24.0,MNI,Z,3.98,not_reported,activation,Table 2
32194493,23843881_C16,verum_gt_sham,p.Ins L,L,-38.0,-20.0,8.0,MNI,Z,2.64,not_reported,activation,Table 2
